"","replicate","ANO","REGIAO","UF","MUNICIPIO","AREA","DEPENDENCIA_ADM","LOCALIZACAO","NOTA_LP","NOTA_MT","SEXO","RACA_COR","IDADE","COMPUTADOR","MORA_MÃE","MORA_PAI","REUNIÕES_ESCOLARES","USO_TEMPO_TELAS","AFAZERES_DOM","BIBLIOTECA"
"2287",23,2017,5,51,5102504,2,3,1,142.354762,182.103158,"B","F","F","A","A","A","B","A","A","C"
"2288",23,2017,3,31,3115300,2,2,1,257.711614,197.800966,"A","B","E","A","A","A","A","A","A","C"
"2289",23,2017,2,26,2602704,2,3,1,223.090394,245.724668,"A","A","D","B","A","A","B","B","E","A"
"2290",23,2017,2,28,2804805,2,3,1,195.4657,171.975804,"A","B","E","A","A","A","C","B","C","C"
"2291",23,2017,3,31,3153400,2,3,1,281.755184,291.013663,"A","C","D","B","A","A","A","A","A","A"
"2292",23,2017,2,26,2611606,1,3,1,207.210944,203.644844,"B","F","C","A","A","A","B","A","E","A"
"2293",23,2017,2,29,2914000,2,3,2,138.082271,138.544423,"B","C","H","A","A","B","C","C","E","B"
"2294",23,2017,5,51,5106208,2,2,1,224.06494,210.369865,"B","C","C","B","A","A","B","A","B","B"
"2295",23,2017,1,15,1505502,2,3,1,298.664108,248.56439,"A","D","D","A","B","A","A","B","D","B"
"2296",23,2017,3,35,3529401,2,2,1,233.61576,216.651212,"A","A","E","A","A","B","A","C","C","A"
"2297",23,2017,3,31,3106705,2,2,1,245.714318,247.773066,"B","A","C","B","B","C","A",NA,NA,"A"
"2298",23,2017,2,29,2905107,2,3,1,140.089874,194.023986,"A","C","E","B","B","B","B","B","A","A"
"2299",23,2017,3,35,3550704,2,3,1,257.691505,241.560019,"B","A","C","C","A","A","A","B","B","B"
"2300",23,2017,2,23,2300804,2,3,1,181.209411,172.285615,"B","B","C","A","A","B","C",NA,"B","A"
"2301",24,2017,3,35,3534401,2,3,1,223.600889,265.025072,"B","C","C","B","A","B","B","D","A","B"
"2302",24,2017,3,35,3545209,2,2,1,191.615611,172.330329,"A","C","C","C","A","B","A","D","C","C"
"2303",24,2017,3,33,3304557,1,3,1,226.977396,240.849516,"A","E","C","A","A","B","A","B","E","A"
"2304",24,2017,3,33,3300456,2,3,1,178.383452,208.688847,"A","F","C","A","A","C","A","A","A","B"
"2305",24,2017,3,33,3304904,2,3,1,211.78485,187.650919,"B","A","C","A","A","B","B","B","A","B"
"2306",24,2017,4,43,4316972,2,3,1,224.318865,160.241601,"B","A","D","B","A","A","A","B","C","C"
"2307",24,2017,2,23,2314102,2,3,1,170.844697,159.292828,"A","C","D","A","A","A","A","A","A","A"
"2308",24,2017,2,29,2933307,2,3,1,261.567488,224.030564,"B","A","C","A","A","B","C","B","A","B"
"2309",24,2017,3,31,3132404,2,3,1,295.190582,289.133836,"B","A","D","B","B","B","C","B","E","A"
"2310",24,2017,2,29,2905701,2,3,1,161.175922,225.288533,"A","B","C","B","A","A","A","A","A","B"
"2311",24,2017,3,35,3553955,2,3,1,321.759136,313.057988,"B","A","C","C","A","A","A","B","B","B"
"2312",24,2017,3,33,3303906,2,3,1,268.931047,243.144455,"B","C","E","C","A","A","A","D","A","B"
"2313",24,2017,2,27,2700300,2,3,1,205.246094,199.789894,"A","F","D","B","A","A","B","D","A","B"
"2314",24,2017,3,33,3304557,1,3,1,195.814441,227.463024,"B","C","C","A","A","A","C","B","D","C"
"2315",24,2017,2,23,2302602,2,3,2,284.627641,217.173246,"B","C","D","A","A","A","A","D","A","B"
"2316",24,2017,3,35,3552403,2,3,1,192.066274,213.281072,"A","A","C","B","A","B","C","B","E","C"
"2317",24,2017,1,17,1712801,2,3,1,188.76778,159.521428,"B","C","C","A","B","C","B","A","A","A"
"2318",24,2017,4,42,4204608,2,2,1,189.662055,222.519739,"B","B","D","C","A","A","A","B","B","B"
"2319",24,2017,3,35,3550308,1,2,1,253.322711,196.51438,"B","B","C","A","A","B","A","A","A","A"
"2320",24,2017,2,26,2609600,2,3,1,222.775755,247.440731,"B","C","C","A","A","B","B","D","B","A"
"2321",24,2017,3,31,3170701,2,2,1,166.115372,199.002539,"A","C","D","B","B","B","C","B","E","A"
"2322",24,2017,2,28,2804805,2,3,1,195.4657,171.975804,"A","B","E","A","A","A","C","B","C","C"
"2323",24,2017,2,26,2607901,2,3,1,208.42994,184.377249,"B","F","C","A","A","A","C","A","E","C"
"2324",24,2017,2,22,2205557,2,3,1,154.032075,142.502214,"A","D","E","A","A","A","C","B","B","B"
"2325",24,2017,1,13,1302603,1,3,1,153.363242,171.968761,"B","B","F","A","A","A","A","A","D","A"
"2326",24,2017,5,53,5300108,1,2,2,221.606344,288.829838,"A","C","E","C","A","A","A","B","E","A"
"2327",24,2017,3,35,3530300,2,3,1,154.446157,175.549447,"A","C","C","B","A","A","A","C","E","A"
"2328",24,2017,2,24,2414605,2,3,1,126.552388,114.158656,"A","F","B","E","B","B","C","B","C","B"
"2329",24,2017,5,52,5208707,1,3,1,164.415852,145.597643,"B","A","D","B","A","B","C","B","E","C"
"2330",24,2017,2,27,2701407,2,3,2,304.32754,259.1011,"A","C","F","A","C","C","A","B","A","B"
"2331",24,2017,2,21,2111300,1,2,1,172.956811,180.96357,"B","C","C",NA,"A","A","A","B","A","A"
"2332",24,2017,5,53,5300108,1,2,1,222.724574,246.841565,"B","A","D","B","A","A","A","D","E","A"
"2333",24,2017,5,50,5000807,2,3,1,215.188738,217.930755,"B","C",NA,"A","B","A","A","B","A","B"
"2334",24,2017,3,31,3170206,2,3,2,201.178992,198.904168,"B","F","H","A","A","B","C","A","A","C"
"2335",24,2017,2,23,2312304,2,3,2,273.005917,268.0484,"B","C","D","B","A","A","A","C","C","A"
"2336",24,2017,3,31,3170107,2,2,1,221.869249,223.328221,"A","A","C","C","A","A","B","D","E","B"
"2337",24,2017,3,31,3101805,2,3,1,256.406617,239.33053,"A","C","C","A","B","B","A","C","B","B"
"2338",24,2017,3,31,3147105,2,3,1,229.459297,248.82714,"B","C","D","A","A","A","B","D","A","A"
"2339",24,2017,4,41,4119905,2,3,1,266.651999,219.943941,"A","C","B","A","A","A","B","D","A","B"
"2340",24,2017,1,15,1501907,2,3,2,154.103587,149.259876,"A","B","G","A","A","A","A","B",NA,"A"
"2341",24,2017,5,51,5107008,2,2,1,264.191034,238.708784,"B","F","D","E","A","C","B","C","B","B"
"2342",24,2017,3,35,3553955,2,3,1,266.496856,289.193865,"B","C","C","A","A","A","A","C","E","B"
"2343",24,2017,3,35,3535309,2,3,1,147.783166,197.791632,"A","C","C","B","A","B","A","D","A","A"
"2344",24,2017,2,26,2612208,2,3,1,211.263557,202.124628,"B","C","D","A","A","B","A","B","B","A"
"2345",24,2017,1,14,1400100,1,3,1,120.439559,128.636837,"B","C","C","C","A","A","A","D","E","B"
"2346",24,2017,3,35,3512803,2,3,1,250.74302,292.047839,"A","C","D","B","A","A","A","A","E","B"
"2347",24,2017,1,12,1200401,1,2,1,318.224896,307.574839,"A","C","D","A","A","B","C","D","D","C"
"2348",24,2017,3,35,3509502,2,2,1,217.551527,195.652297,"A","A","D","A","A","A","B","D","D","B"
"2349",24,2017,3,33,3300704,2,3,1,251.520387,234.68979,"A","A","C","A","A","B","A","A","A","C"
"2350",24,2017,2,29,2904902,2,3,1,233.070005,163.513202,"A","C","D","A","A","A","A","A","A","C"
"2351",24,2017,2,29,2927804,2,3,1,203.28747,190.035118,"B","C","C","B","A","B","A","B","A","A"
"2352",24,2017,4,43,4305173,2,3,2,107.981572,161.104578,"B","A","E","A","A","A","A","A","A","C"
"2353",24,2017,3,31,3159100,2,3,1,166.591434,202.467193,"A","C","D","C","A","A","B","C","A","A"
"2354",24,2017,3,33,3306008,2,3,1,321.927005,271.95192,"B","C","D","A","A","A","A","C","E","B"
"2355",24,2017,3,31,3143401,2,3,1,114.67806,164.168596,"A","C","D","A","A","A","A","C","A","C"
"2356",24,2017,2,23,2305209,2,3,1,152.790987,166.333026,"B","C","D","A","A","B","A","B","B","A"
"2357",24,2017,3,32,3201407,2,3,1,262.568975,251.313454,"B","A","D","A","A","B","A","B","A","C"
"2358",24,2017,4,41,4104808,2,3,1,193.705798,193.802764,"B","B","C","C","A","A","A","A","B","B"
"2359",24,2017,5,51,5108402,2,3,1,128.640757,162.848587,"A",NA,NA,NA,"A","A",NA,NA,"A","A"
"2360",24,2017,5,53,5300108,1,2,1,200.277885,165.458647,"B","C","D","B","A","B","A","B","D","A"
"2361",24,2017,2,29,2930766,2,3,1,163.063035,151.144789,"B","A","D","B","A","A","A","A","B","A"
"2362",24,2017,3,35,3518800,2,3,1,125.58583,156.361555,"B","F","C","B","A","A","A","D","D","C"
"2363",24,2017,4,43,4304606,2,2,1,213.149457,185.912947,"A","B","D","B","A","A","A","D","C","C"
"2364",24,2017,3,35,3515707,2,3,1,115.651174,162.059107,"A","C","C","B","A","B","B","A","B","A"
"2365",24,2017,3,31,3143500,2,3,1,159.417782,193.351154,"B","A","D","B","A","A","A","E","C","B"
"2366",24,2017,4,41,4104808,2,3,1,296.678047,285.208742,"B","A","D","C","A","A","A","D","A","B"
"2367",24,2017,3,33,3306008,2,3,1,231.308836,157.688607,"B","C","D","A","A","B","B","D","A","B"
"2368",24,2017,5,52,5205109,2,2,1,231.094082,208.276473,"B","A","D","A","A","B","C","A","B","B"
"2369",24,2017,3,31,3133402,2,3,1,288.972029,258.939459,"B","A","D","B","A","A","A","D","A","C"
"2370",24,2017,2,22,2211001,1,3,1,213.166591,169.72189,"B","C","D","B","A","A","A","B","D","B"
"2371",24,2017,2,27,2704302,1,3,1,167.594188,221.733278,"A","E","H","A","A","A","A","A","A","B"
"2372",24,2017,3,35,3553302,2,3,1,183.77263,214.260641,"A","C","C","B","A","A","A","D","E","B"
"2373",24,2017,3,35,3550308,1,3,1,226.062019,202.20366,"A","A","D","B","A","B","A","C","A","B"
"2374",24,2017,1,15,1501709,2,3,1,156.878309,149.695166,"A",NA,"F","A","A","A","A","A","A","A"
"2375",24,2017,3,33,3304557,1,3,1,153.332445,201.253323,"B","B","C","B","A",NA,"B","D","C","B"
"2376",24,2017,2,28,2800308,1,2,1,247.799271,235.606369,"B","C","D","C","A","A","A","D","A","B"
"2377",24,2017,2,26,2612554,2,3,1,248.323705,223.742551,"B","C","C","A","A","A","A","C",NA,"A"
"2378",24,2017,3,35,3550308,1,3,1,159.383294,126.045221,"B","C","D","A","B","B","A","D","B","A"
"2379",24,2017,3,35,3529609,2,3,1,252.267894,305.177505,"A","A","C","A","A","B","C","D","B","A"
"2380",24,2017,1,15,1502756,2,3,1,105.288719,173.333037,"B","B","E","E","A","C","B","D","D","B"
"2381",24,2017,5,53,5300108,1,2,1,265.241113,231.574184,"B","F","C","B","A","A","A","D","B","C"
"2382",24,2017,2,24,2412005,2,3,1,226.468002,176.391633,"B","C","C","B","A","A","A","C","A","C"
"2383",24,2017,1,15,1502400,2,3,1,184.362018,186.862502,"A","C","D","B","B","A","C","E","A","A"
"2384",24,2017,1,13,1302603,1,2,1,302.169644,298.862622,"B","C","D","B","A","A","B","E","D","B"
"2385",24,2017,2,27,2702405,2,3,1,187.538702,232.928847,"A","D","D","A","A","B","A","B","A","B"
"2386",24,2017,5,50,5007695,2,3,1,203.304659,231.436633,"A","B","F","A","A","B","B","D","D","A"
"2387",24,2017,3,31,3119104,2,3,1,151.698927,137.251074,"A","B","D","A","A","B",NA,"B","C","B"
"2388",24,2017,3,35,3514502,2,3,1,224.700222,179.022876,"A","C","C","B","A","A","B","D","E","C"
"2389",24,2017,5,51,5105101,2,2,1,228.156283,264.870474,"A","C","D","C","A","A","B","D","B","A"
"2390",24,2017,3,35,3546801,2,3,1,202.081421,246.081653,"B","C","D","C","A","A","C","A","E","B"
"2391",24,2017,5,51,5102637,2,3,1,239.447172,269.959358,"A","A","D","B","A","A","B","B","B","B"
"2392",24,2017,2,21,2105302,2,3,1,302.169644,229.993046,"B","A","D","A","C","C","A","D","E","C"
"2393",24,2017,1,15,1505809,2,3,1,115.428487,168.916034,"A","C","F","A","B","A","A","A","A","C"
"2394",24,2017,3,35,3513801,2,2,1,103.254782,151.635747,"A","C","F","A","A","B","B","C","A","C"
"2395",24,2017,3,33,3304904,2,3,1,200.173042,176.369835,"B",NA,"C","B","B","B","A","E","D","C"
"2396",24,2017,3,35,3543907,2,3,1,175.225611,291.007626,"A","C","D","A","A","C","A","B","B","C"
"2397",24,2017,3,35,3539806,2,3,1,263.260066,296.651131,"B","F","D","B","A","A","A","D","C","C"
"2398",24,2017,2,25,2507507,1,3,1,252.69663,199.706279,"B","A","E","B","A","A","B","A","D","A"
"2399",24,2017,4,43,4311403,2,2,1,247.36183,229.893334,"B","F","D","A","A","A","A","B","D","A"
"2400",24,2017,1,11,1101401,2,2,1,250.189717,255.628789,"B",NA,"D","A","A","B","C","D","A","A"
"2401",25,2017,3,33,3301009,2,3,1,157.430454,165.093334,"B","B","E","B","A","A","C","D","A","A"
"2402",25,2017,1,15,1505502,2,3,1,298.664108,248.56439,"A","D","D","A","B","A","A","B","D","B"
"2403",25,2017,1,17,1717503,2,2,1,297.01274,193.279053,"A","E","D","B","A","A",NA,"A","A","B"
"2404",25,2017,3,35,3518800,2,3,1,167.356846,235.230549,"A","A","D","B","A","C","B","B","A","A"
"2405",25,2017,3,35,3543253,2,3,2,234.209832,232.164407,"A","A","D","B","A","A","A","B","B","B"
"2406",25,2017,4,42,4204608,2,3,1,183.425597,133.509809,"A","A","D","B","A","B","A","B","B","B"
"2407",25,2017,1,15,1502772,2,3,2,236.441609,186.208617,"B","A","C","B","A","B","A","A","A","A"
"2408",25,2017,3,31,3171204,2,3,1,279.282043,247.853943,"A","B","C","B","A","A","A","A","A","C"
"2409",25,2017,4,41,4106407,2,3,1,207.705958,208.380992,"B","A","C","B","A","A","A","D","A","B"
"2410",25,2017,3,35,3550308,1,3,1,177.656275,198.443783,"B","F","C","B","B","B","A","D","A","B"
"2411",25,2017,2,21,2109007,2,3,1,195.386476,220.840733,"A","C","E","B","A","B","A","D","C","C"
"2412",25,2017,5,53,5300108,1,2,1,200.883251,168.079941,"B","C","C","A","A","A","C","B","D","C"
"2413",25,2017,2,23,2311405,2,3,1,263.321771,319.774178,"B","B","C","A","A","B","A","A","A","B"
"2414",25,2017,4,41,4120002,2,3,1,235.815197,262.962365,"A","C","D","B","A","C","A","A","A","A"
"2415",25,2017,5,52,5214507,2,3,1,226.233801,199.228344,"B","C","C","B",NA,"A","C","E","A","B"
"2416",25,2017,4,41,4127403,2,3,1,139.895945,190.555699,"B","C","C","A","A","A","A","D","E","A"
"2417",25,2017,3,33,3304557,1,3,1,180.38863,248.633976,"A","B","C","B","A","A","B","D","D","B"
"2418",25,2017,2,26,2611101,2,3,2,219.564804,209.21239,"A","C","D","A","A","B","B","C","A","C"
"2419",25,2017,3,33,3304557,1,3,1,292.314047,304.712761,"A","C","D","B","A","A","A",NA,NA,"B"
"2420",25,2017,3,35,3546801,2,3,1,202.081421,246.081653,"B","C","D","C","A","A","C","A","E","B"
"2421",25,2017,3,32,3203056,2,3,1,228.984116,255.697034,"B","C","D","A","A","B","A","C","A","B"
"2422",25,2017,1,15,1501709,2,2,1,188.907166,230.718361,"A","C","C","A","A","A","A","A","A","A"
"2423",25,2017,2,22,2206803,2,3,1,203.284495,248.713678,"B","C","C","A","A","B","B","A","A","A"
"2424",25,2017,5,53,5300108,1,2,1,235.703688,276.225335,"B","C","D","A","A","B","A","C","A","C"
"2425",25,2017,3,33,3306008,2,3,1,321.927005,271.95192,"B","C","D","A","A","A","A","C","E","B"
"2426",25,2017,3,31,3131307,2,3,1,158.381696,217.287155,"B","C","D","A","A","B","B","D","C","B"
"2427",25,2017,2,26,2611002,2,3,1,169.487967,169.934951,"A","C","D","A","A","B","A","D","B","A"
"2428",25,2017,3,35,3550308,1,3,1,215.655434,217.527101,"B","A","D","C","A","B","B","B","A","B"
"2429",25,2017,4,41,4113700,2,3,1,285.919856,299.227767,"B","A","C","B","A","A","B","B","A","B"
"2430",25,2017,5,52,5204508,2,3,1,220.457151,223.089114,"A","D","E","A","A","C","C","B","A","B"
"2431",25,2017,1,13,1302603,1,3,1,238.64055,286.401931,"A","C","C","A","A","B","A","A","D","A"
"2432",25,2017,5,50,5002704,1,3,1,284.213119,234.838967,"B","C","C","B","A","A","C","D","A","B"
"2433",25,2017,3,35,3513405,2,3,1,294.991364,316.400461,"A","F","C","B","A","B","A","B","A","C"
"2434",25,2017,4,43,4315909,2,3,2,242.963176,302.889888,"A","A","D","B","B","A","A","B","D","A"
"2435",25,2017,5,51,5107040,2,2,1,271.032362,209.413659,"B","B","D","C","C","A","B","B","B","B"
"2436",25,2017,2,21,2112704,2,3,1,216.821871,191.772699,"B","C","C","A","A","A","A",NA,NA,"A"
"2437",25,2017,2,29,2927408,1,3,1,241.05667,202.414374,"A","C","D","A","A","B","A","A","D","B"
"2438",25,2017,1,12,1200401,1,3,1,321.759136,289.791298,"B","C","D","A","A","A","A","D","A","B"
"2439",25,2017,3,32,3202405,2,3,1,200.325926,186.378921,"A","C","E","A","A","A","A","E","A","C"
"2440",25,2017,3,35,3552205,2,3,1,268.261387,270.968047,"A","A","D","B","A","A","A","D","B","A"
"2441",25,2017,2,21,2111300,1,3,1,143.07968,127.837018,"A",NA,"B","C","C","A","A","A","C","A"
"2442",25,2017,3,35,3503208,2,3,1,188.27552,185.142807,"A","C","C","B","A","C","B","D","A","A"
"2443",25,2017,3,33,3304557,1,3,1,153.952025,115.455078,"A","C","C","B","A","A","B","D","E","C"
"2444",25,2017,5,53,5300108,1,2,1,238.966152,266.982812,"A","A","C","D","A","A","A","D","A","C"
"2445",25,2017,1,17,1718402,2,3,1,230.416103,239.512907,"A","C","C","C","A","A","B","D","A","C"
"2446",25,2017,2,22,2207934,2,3,1,203.743919,206.170842,"A","A","D","A","A","A","A","A","D","C"
"2447",25,2017,3,35,3511102,2,3,1,186.574513,212.7952,"A","C","C","B","A","B","B","D","A","B"
"2448",25,2017,3,35,3553955,2,3,1,235.915137,301.720118,"A","A","C","A","A","A","A","C","E","A"
"2449",25,2017,4,42,4202404,2,3,1,223.680774,179.448496,"B","E","D","B","B","A","B","A","A","A"
"2450",25,2017,3,33,3301009,2,3,2,125.322649,197.141716,"A","C","D","A","A","A","A","D","D","C"
"2451",25,2017,3,32,3201407,2,3,1,262.568975,251.313454,"B","A","D","A","A","B","A","B","A","C"
"2452",25,2017,1,15,1503754,2,3,1,187.820559,179.226101,"B","C","D","B","A","A","C","D","A","B"
"2453",25,2017,3,35,3525904,2,3,1,256.604458,265.903084,"B","C","C","C","A","A","A","C","E","B"
"2454",25,2017,3,35,3552403,2,3,1,270.119521,236.686152,"B","C","C","B","A","B","A","B","B","C"
"2455",25,2017,2,21,2100303,2,3,1,202.163565,226.506427,"B","C","C","A","A","A","C","D","B","C"
"2456",25,2017,2,29,2919306,2,3,1,205.059383,220.759354,"A","B",NA,"B","A","A","A","B","C","B"
"2457",25,2017,5,51,5108402,2,2,1,224.724298,237.779295,"A","A","C","A","A","A","A","C","E","B"
"2458",25,2017,1,13,1302603,1,2,1,198.809867,178.065049,"B","C","C","A","A","A","C","C","A","C"
"2459",25,2017,2,23,2304350,2,3,1,245.048845,269.652062,"B","C","D","A","B","A","C","D","E","C"
"2460",25,2017,3,31,3132404,2,3,1,295.190582,289.133836,"B","A","D","B","B","B","C","B","E","A"
"2461",25,2017,2,29,2905701,2,3,2,145.060507,220.662828,"A","F","H","B","A","A","A","B","D","C"
"2462",25,2017,1,17,1721000,1,3,1,266.715963,265.539281,"B","C","C","B","A","A","B","A","C","B"
"2463",25,2017,3,35,3504909,2,3,1,249.340618,224.417395,"B","F","C","B","A","C","A","A","E","C"
"2464",25,2017,3,31,3118304,2,3,1,274.354713,274.625026,"A","A","D","E","A","A",NA,"C","A","C"
"2465",25,2017,3,35,3529005,2,2,1,259.305465,246.165827,"B","C","C","C","A","A","A","B","B","B"
"2466",25,2017,2,23,2311355,2,3,1,234.981745,209.15443,"B","B","D","A","A","B","B","D","A","B"
"2467",25,2017,4,43,4309209,2,3,1,242.301339,236.376621,"B","A","D","C","A","A",NA,"E","A","C"
"2468",25,2017,1,17,1718451,2,3,1,137.074614,157.469397,"B","E","D","C","C","B","C","B","C","C"
"2469",25,2017,3,35,3550308,1,3,1,204.906995,199.064915,"B","C","C","A","A","B","A","D",NA,"B"
"2470",25,2017,3,33,3304557,1,3,1,173.885354,245.953156,"A","C","D","B","A","A","A","D","C","B"
"2471",25,2017,4,43,4300604,2,2,1,324.987386,259.435168,"A",NA,"D","C","A","A","C","B","A","C"
"2472",25,2017,2,25,2507507,1,3,1,131.739924,141.809038,"A","C","D","B","A","A","B","E","A","B"
"2473",25,2017,3,35,3511508,2,3,1,202.229788,233.212109,"B",NA,"C","B","A","B","A","D","A","A"
"2474",25,2017,4,43,4321832,2,2,1,207.888813,197.33991,"A","A","E","A","A","A","A","D","A","A"
"2475",25,2017,3,33,3306305,2,3,1,153.066068,199.629986,"A","B","E","B","A","B","A","B","E","B"
"2476",25,2017,4,43,4314902,1,2,1,206.572853,182.35568,"B","A","C","A","C","B","C","E","A","C"
"2477",25,2017,3,31,3127305,2,3,1,107.024986,123.35708,"A","F","D","A","A","A","A","C","C","A"
"2478",25,2017,3,35,3543303,2,3,1,257.497025,266.776849,"B","C","D","B","A","A","A","D","B","C"
"2479",25,2017,3,31,6308432,2,2,2,98.029893,166.134608,"B","B","D","D","A","A","C","D","B","C"
"2480",25,2017,2,22,2207801,2,3,1,231.345363,168.314353,"A","C","D","A","A","A","A","D","B","C"
"2481",25,2017,3,35,3548708,2,3,1,209.94352,190.995739,"A","F","D","B","A","B","C","B","E","A"
"2482",25,2017,2,22,2207702,2,3,2,183.209245,154.841955,"B","A","E","A","A","A","A","B","D","C"
"2483",25,2017,4,41,4106902,1,3,1,201.803861,207.179475,"B","F","C","B","A","B","A","B","D","A"
"2484",25,2017,4,42,4204202,2,2,1,209.899831,194.471627,"A","A","C","A","A","B","B","D","A","A"
"2485",25,2017,4,41,4101002,2,3,1,211.184938,218.904958,"A","A","G","B","A","A","B","B","B","A"
"2486",25,2017,3,35,3550308,1,3,1,157.139617,176.36732,"B","C","D","A","A","B","A","A","A","B"
"2487",25,2017,2,24,2407203,2,2,1,178.831196,162.814716,"A","A","C","A","C","B","C","A","D","C"
"2488",25,2017,4,42,4214805,2,2,1,228.326246,251.159974,"B","D","D","A","A","B","B","A","A","B"
"2489",25,2017,3,35,3544608,2,3,1,234.996951,280.594495,"A","A","D","C","A","A","A","A","B","A"
"2490",25,2017,4,41,4104808,2,3,1,212.461011,192.997914,"A","A","E","D","A","A","A","A","A","B"
"2491",25,2017,3,33,3304755,2,3,1,208.372477,145.017984,"B","E","E","A","A","A","A","C","A","C"
"2492",25,2017,2,23,2307650,2,3,1,240.852384,267.266969,"A","A","C","A","A","C","A","C","A","A"
"2493",25,2017,2,26,2615300,2,3,2,223.019984,265.912642,"A","C","D","A","A","A","A",NA,"E","A"
"2494",25,2017,1,13,1303809,2,2,1,216.003294,210.922137,"A","D","D","A","A","B","C","A","D","C"
"2495",25,2017,3,35,3546801,2,3,1,170.374199,201.073461,"A","F","E","A","B","A","A","D","E","C"
"2496",25,2017,2,26,2611101,2,3,1,217.652458,232.079227,"B","A","D","B","B","B","B","D","E","C"
"2497",25,2017,5,52,5201108,2,3,1,248.127738,321.121351,"A","A","D","B","A","B","B","B","E","B"
"2498",25,2017,3,35,3517505,2,3,1,172.993834,241.469586,"A","A","D","B","A","A","B","B","E","C"
"2499",25,2017,2,29,2911709,2,3,1,155.325117,158.000151,"A","D","D","C","A","B","C","E","C","C"
"2500",25,2017,2,23,2311900,2,3,1,255.899979,280.786373,"B","C","D","B","A","A","B","B","B","B"
"2501",26,2017,3,35,3515509,2,3,1,240.826875,259.717816,"A","C","C","B","A","B","A","D","A","B"
"2502",26,2017,3,35,3525300,2,3,1,229.876849,216.475598,"B","F","D","B","A","A","B","D","B","B"
"2503",26,2017,2,25,2503001,2,3,1,143.34501,198.113292,"B",NA,"C",NA,"B",NA,"C","A","E","A"
"2504",26,2017,3,31,3106200,1,2,1,190.13145,188.716227,"A","C","C","B","A","B","A","D","D","B"
"2505",26,2017,3,35,3550308,1,2,1,286.793637,294.853689,"A","C","D","B","A","A","B","D","A","B"
"2506",26,2017,3,31,3147105,2,3,1,229.459297,248.82714,"B","C","D","A","A","A","B","D","A","A"
"2507",26,2017,2,26,2602605,2,3,1,142.715678,170.776354,"A","A","C","B","A","A","B","B","E","B"
"2508",26,2017,3,35,3522109,2,3,1,189.713347,243.49367,"A","C","D","A","A","A","B","A","A","A"
"2509",26,2017,5,52,5201405,2,3,1,233.342773,265.586454,"A","C","E","A","A","B","C","A","C","C"
"2510",26,2017,2,23,2305001,2,3,1,174.420311,158.527886,"B","C","D","A","A","A","A","E","E","B"
"2511",26,2017,1,13,1302306,2,3,2,193.161475,198.658578,"B","C","C","A","A","A","A","A","B","A"
"2512",26,2017,2,26,2611101,2,3,2,214.75306,207.230393,"B","C","D","A","A","A","B","B","B","B"
"2513",26,2017,2,29,2919306,2,3,1,205.059383,220.759354,"A","B",NA,"B","A","A","A","B","C","B"
"2514",26,2017,3,31,3163706,2,2,1,255.451849,262.958565,"A","A","C","A","A","A",NA,NA,NA,"A"
"2515",26,2017,4,42,4214805,2,2,1,300.808176,272.314382,"A","C","C","B","A","A","A","D","A","B"
"2516",26,2017,2,23,2312908,2,3,1,272.880414,279.225524,"B","C","C","A","A","C","B","B","B","B"
"2517",26,2017,4,41,4116109,2,3,1,236.992432,218.567481,"A","F","D","A","B","B","B","B","A","B"
"2518",26,2017,3,31,3152501,2,3,1,240.936291,289.024678,"B","A","C","B","A","B","A","D","D","C"
"2519",26,2017,2,27,2709301,2,3,1,155.485989,170.469729,"A","C","F","A","A","A","A","A","E","A"
"2520",26,2017,3,31,3148400,2,3,1,250.58369,246.433104,"A","C","D","A","A","B","A","B","E","C"
"2521",26,2017,2,23,2304251,2,3,2,260.344746,265.285195,"A","E","D","A","A","C","B","B","E","B"
"2522",26,2017,3,33,3300233,2,3,1,205.593843,209.875497,"B","F","E","B","A","A","A","A","C","A"
"2523",26,2017,4,41,4122206,2,3,1,188.747726,206.819249,"A","A","C","B","A","A","A","A","A","A"
"2524",26,2017,3,33,3304557,1,3,1,321.759136,208.955789,"B","A","D","B","A","A","B","A","A","A"
"2525",26,2017,2,22,2202208,2,3,1,230.374397,257.105856,"B","A","C","A","A","A","A","B","B","A"
"2526",26,2017,3,35,3550308,1,2,1,327.107599,273.740977,"B","C","D","A","A","B","B","B","A","B"
"2527",26,2017,3,35,3513801,2,3,1,258.115613,298.669235,"B","A","C","B","A","A","A","D","B","C"
"2528",26,2017,2,23,2310704,2,3,2,167.617493,138.626137,"B","B","D","A","A","A","B","E","E","A"
"2529",26,2017,2,27,2700300,2,3,2,205.906939,163.80211,"B","F","D","D","A","A","A","A","B","B"
"2530",26,2017,4,43,4323002,2,3,1,218.956573,276.092535,"B","A","G","B","A","C","A","E","A","A"
"2531",26,2017,3,33,3300704,2,3,1,251.520387,234.68979,"A","A","C","A","A","B","A","A","A","C"
"2532",26,2017,2,29,2910800,2,3,2,154.421641,211.110885,"B","C","D","A","A","B","A","A","A","B"
"2533",26,2017,3,35,3550605,2,3,1,257.470635,282.411107,"B","A","C","C","A","A","A","D","B","A"
"2534",26,2017,3,33,3303500,2,3,1,191.198774,190.503384,"B","F","C","B","A","B","A","E","E","C"
"2535",26,2017,1,15,1500107,2,3,1,177.129747,201.347054,"A","A","D","B","A","A","A","D","D","A"
"2536",26,2017,4,41,4119400,2,3,1,182.515454,209.776679,"B","A","D","A","A","B","B","B","D","B"
