"","replicate","ANO","REGIAO","UF","MUNICIPIO","AREA","DEPENDENCIA_ADM","LOCALIZACAO","NOTA_LP","NOTA_MT","SEXO","RACA_COR","IDADE","COMPUTADOR","MORA_MÃE","MORA_PAI","REUNIÕES_ESCOLARES","USO_TEMPO_TELAS","AFAZERES_DOM","BIBLIOTECA"
"1154",39,2017,3,35,3518701,2,3,1,188.206048,274.714566,"A","C","D","B","A","B","A","D","A","B"
"1155",39,2017,3,35,3550308,1,3,1,176.68867,149.30582,"B","C","D","B","A","B","A","B","D","C"
"1156",39,2017,4,42,4202404,2,2,1,188.749544,215.413253,"A","A","C","B","A","A","A","B","A","B"
"1157",39,2017,4,43,4318481,2,3,2,234.368225,240.794742,"A","A","C","A","A","A","A","D","A","C"
"1158",39,2017,2,24,2406601,2,3,1,154.149534,163.992758,"A",NA,"E","A","A","A","B","A","A","B"
"1159",39,2017,4,42,4215703,2,3,1,190.655609,176.585635,"B","A","C","B","A","A","C","D","A","B"
"1160",39,2017,2,29,2919306,2,3,2,150.745867,158.879281,"A","A","C","A","A","A","A","A","D","A"
"1161",39,2017,5,50,5002704,1,3,1,204.343555,231.669257,"B","A","B","A","C","B","A","D","C","A"
"1162",39,2017,2,29,2933307,2,3,1,192.816756,203.184571,"B","E","D","A","A","A","C",NA,"A","C"
"1163",39,2017,2,23,2307650,2,3,1,240.852384,267.266969,"A","A","C","A","A","C","A","C","A","A"
"1164",39,2017,2,21,2108108,2,3,1,97.847313,184.523855,"A","C","F","B",NA,"A",NA,"E","E","C"
"1165",39,2017,3,35,3517406,2,3,1,224.741046,212.610812,"B","D","C","A","A","A","A","C","C","B"
"1166",39,2017,3,35,3550308,1,2,1,241.611735,120.551117,"B","A","C","B","A","B","A","D","B","B"
"1167",39,2017,1,15,1503705,2,3,2,159.569454,207.552277,"A","C","E","A","A","A","C","E","B","C"
"1168",39,2017,5,53,5300108,1,2,1,230.090667,205.204463,"B","C","D","B","A","A","A","B","D","C"
"1169",39,2017,3,31,3169208,2,3,1,182.761391,218.163435,"B","B","D","A","B",NA,NA,NA,NA,"C"
"1170",39,2017,3,32,3203205,2,3,1,197.019829,186.706842,"B","C","E","A","A","A","A","D","A","B"
"1171",40,2017,2,23,2304400,1,3,1,264.553438,216.419483,"B","C","D","A","A","A","A","A","A","A"
"1172",40,2017,3,33,3304508,2,3,1,213.257826,189.993758,"B","B","E","A","A","A","B","B","B","B"
"1173",40,2017,2,27,2706307,2,3,1,266.73778,285.750059,"B","E","D","B","A","A","A","B","B","C"
"1174",40,2017,2,23,2304400,1,3,1,138.442417,195.593386,"A","B","D","A","A","B","A","D","C","B"
"1175",40,2017,4,43,4314100,2,3,1,240.973589,214.940795,"B","A","D","C","A","A","A","B","E","C"
"1176",40,2017,4,43,4319802,2,2,1,214.872668,251.58878,"B","A","D","B","A","A","A","B","B","A"
"1177",40,2017,3,35,3505708,2,3,1,189.54713,239.670244,"A","D","D","B","A","A","A","A","B","C"
"1178",40,2017,3,35,3540507,2,3,1,178.948104,211.881473,"A","A","D","B","A","A","A","B","E","A"
"1179",40,2017,3,33,3301009,2,3,1,195.1412,206.112714,"A",NA,"D","B","B","A","C","A","D","C"
"1180",40,2017,5,52,5214408,2,3,1,214.399912,195.367525,"A","A","C","B","A","A","A","B","A","A"
"1181",40,2017,4,41,4104204,2,3,1,300.809388,215.619999,"A","F","B","B","A","B","A","D","A","B"
"1182",40,2017,3,35,3501608,2,3,1,252.865051,232.977864,"B","A","C","B","A","C","A","A","B","A"
"1183",40,2017,3,35,3508504,2,3,1,164.493479,158.289449,"A",NA,"D","B","A","A","A","D","E","B"
"1184",40,2017,3,33,3304557,1,3,1,292.314047,304.712761,"A","C","D","B","A","A","A",NA,NA,"B"
"1185",40,2017,1,13,1302603,1,3,1,223.999159,239.241158,"B","C","C","A","A","A","A","B","B","C"
"1186",40,2017,3,35,3522208,2,3,1,168.114159,219.173856,"B","A","C","B","B","C","A","D","A","B"
"1187",40,2017,3,35,3525904,2,3,1,231.449159,212.519819,"A","A","D","B","A","C","A","D","B","A"
"1188",40,2017,4,42,4219176,2,3,1,233.128074,266.629573,"B","A","C","B","A","A","A","B","B","B"
"1189",40,2017,4,41,4126256,2,3,1,224.983842,239.129541,"B","E","C","B","A","A","A","D","B","C"
"1190",40,2017,4,43,4318309,2,2,1,162.536893,271.518531,"A","F","D","C","B","A","A","D","D","A"
"1191",40,2017,1,15,1501709,2,3,1,156.878309,149.695166,"A",NA,"F","A","A","A","A","A","A","A"
"1192",40,2017,3,33,3301702,2,3,1,173.868496,165.511353,"A","F","D","A","A","A","A","A","A","C"
"1193",40,2017,3,35,3549904,2,2,1,122.757832,165.076175,"A",NA,"C","B","A","A","A","A","B","C"
"1194",40,2017,3,35,3550308,1,3,1,204.906995,199.064915,"B","C","C","A","A","B","A","D",NA,"B"
"1195",40,2017,3,35,3510302,2,3,1,254.127625,281.988002,"B","C","D","A","A","A","A","A","C","C"
"1196",40,2017,2,23,2311405,2,3,1,263.321771,319.774178,"B","B","C","A","A","B","A","A","A","B"
"1197",40,2017,5,52,5208707,1,3,1,291.576127,284.866681,"A","C","C","C","A","B","A","D","D","C"
"1198",40,2017,2,29,2912103,2,3,1,211.529823,226.704509,"B","B","D","B","B","B","A","B","A","B"
"1199",40,2017,5,53,5300108,1,2,1,235.703688,276.225335,"B","C","D","A","A","B","A","C","A","C"
"1200",40,2017,3,35,3550308,1,2,1,195.955866,253.437363,"A","B","C","B","A","A","B","B","A","C"
"1201",41,2017,3,35,3550308,1,3,1,284.073788,331.780185,"B","A","C","A","A","B","B","D","B","B"
"1202",41,2017,4,41,4108304,2,3,1,300.809388,279.199813,"A","C","D","A","A","B","B","B","A","B"
"1203",41,2017,3,31,3106200,1,3,1,259.549418,264.657915,"A",NA,"D","B","A","A","A","D","E","B"
"1204",41,2017,5,50,5003207,2,3,1,182.405653,218.137613,"A","A","C","A","A","A","B","A","A","B"
"1205",41,2017,2,29,2907202,2,3,2,237.379573,251.637462,"B","C","C","B","A","B","A","D","D","C"
"1206",41,2017,3,35,3550308,1,2,1,184.389951,237.404984,"B",NA,"C","A","A","B","A","A","B","A"
"1207",41,2017,3,35,3520202,2,3,1,289.331347,245.59824,"B","A","C","B","A","A","A","D","A","C"
"1208",41,2017,3,33,3304557,1,3,1,167.891582,138.608978,"A","E","D","D","A","A","A","B","A","A"
"1209",41,2017,1,15,1500107,2,3,2,201.620235,207.7332,"A","F","D","A","A","A","A","B","A","A"
"1210",41,2017,3,35,3505708,2,3,1,159.20402,171.325441,"B","C","C","B","A","B","A","A","A","B"
"1211",41,2017,3,35,3538006,2,3,1,195.203345,174.17036,"B","A","C","C","A","B","A","D","C","C"
"1212",41,2017,3,33,3305901,2,3,1,186.185994,180.243676,"B","B","D","C","A","B","B","E","B","A"
"1213",41,2017,3,35,3552403,2,3,1,224.105268,230.26703,"A","A","C","B","A","A","A","C","A","C"
"1214",41,2017,5,53,5300108,1,2,1,199.034813,183.30434,"A","B","E","A","A","B","C","A","A","B"
"1215",41,2017,1,13,1302603,1,2,1,327.107599,312.171145,"A","C","D","B","A","B","A","D","A","C"
"1216",41,2017,2,26,2605202,2,3,1,149.729008,179.200502,"A","C","C","B","B","B","A","A","B","B"
"1217",41,2017,3,35,3513801,2,3,1,219.553124,217.783647,"A","E","E","A","A","C","C","D","E","C"
"1218",41,2017,1,17,1702109,2,2,1,243.66231,249.588058,"B","B","C","C","A","A","A","B","B","B"
"1219",41,2017,3,31,3136702,2,2,1,267.729681,224.606255,"B","F","C","B","A","A","A","C","B","B"
"1220",41,2017,3,31,3147006,2,2,1,155.670607,173.81522,"A","F","C","B","A","B","B","D","D","C"
"1221",41,2017,4,41,4114807,2,3,1,238.651238,220.642651,"B","C","D","B","A","A","A","C","A","A"
"1222",41,2017,4,43,4314902,1,2,1,206.572853,182.35568,"B","A","C","A","C","B","C","E","A","C"
"1223",41,2017,3,33,6308720,2,3,2,213.174194,204.007585,"B","C","D","D","A","A","B","D","A","A"
"1224",41,2017,2,29,2904902,2,3,1,233.070005,163.513202,"A","C","D","A","A","A","A","A","A","C"
"1225",41,2017,1,15,1508209,2,3,2,184.635337,191.962397,"A","C","D","A","A","A","A","A","C","C"
"1226",41,2017,2,26,2609907,2,3,1,207.365315,207.068473,"B","C","C","C",NA,"B","B","D","E","A"
"1227",41,2017,3,35,3510302,2,3,1,254.127625,281.988002,"B","C","D","A","A","A","A","A","C","C"
"1228",41,2017,2,25,2507507,1,3,1,160.374313,156.214223,"B","C","D","D","B","A","B","B","E","B"
"1229",41,2017,3,35,3546801,2,3,1,202.081421,246.081653,"B","C","D","C","A","A","C","A","E","B"
"1230",41,2017,4,43,4314902,1,2,1,202.061643,172.086638,"A","A","D","A","A","A","A","A","C","C"
"1231",42,2017,2,29,2933307,2,3,1,192.816756,203.184571,"B","E","D","A","A","A","C",NA,"A","C"
"1232",42,2017,1,15,1502756,2,3,1,105.288719,173.333037,"B","B","E","E","A","C","B","D","D","B"
"1233",42,2017,5,50,5007976,2,2,1,216.06296,247.387242,"B","C","C","B","A","A","A","D","D","C"
"1234",42,2017,2,21,2103307,2,3,2,154.939298,225.051158,"A","C","H","A","A","A","C","B","A","C"
"1235",42,2017,3,35,3543303,2,3,1,238.409379,259.639063,"B","A","C","B","A","A","A","D","E","A"
"1236",42,2017,5,52,5209101,2,3,1,187.1244,158.466069,"B","F","D","B","A","B","A","A","A","C"
"1237",42,2017,2,26,2609303,2,3,1,173.576005,145.430302,"B","B","C","A","A","A","A","A","A","A"
"1238",42,2017,1,13,1303569,2,3,1,162.789937,158.305155,"A","C","C","E","A","A","A","C","C","A"
"1239",42,2017,3,33,3304557,1,3,1,206.538199,179.066975,"B","C","D","B","A","B","B","A","D","C"
"1240",42,2017,2,23,2304400,1,3,1,207.599242,206.164805,"A","C","D","A","A","B","A","D","A","A"
"1241",42,2017,4,43,4318200,2,3,2,166.195202,212.077599,"A","C","D","A","A","A","A","B","D","A"
"1242",42,2017,3,31,3143302,2,3,1,288.139017,284.159531,"A","C","D","D","A","A","A","B","E","A"
"1243",42,2017,3,33,6308720,2,3,1,250.29478,256.262329,"B","A","D","B","A","A","B","A","C","A"
"1244",42,2017,1,13,1302603,1,3,1,209.432529,207.555015,"B","C","D","B","A","A","A","D","E","C"
"1245",42,2017,3,33,3300704,2,3,1,272.001951,247.535412,"B","E","D","B","A","B","B","A","B","A"
"1246",42,2017,2,26,2606408,2,3,1,236.502322,231.385548,"A","A","F","A","B","A","B","A","B","C"
"1247",42,2017,5,53,5300108,1,2,1,213.928367,267.589524,"A","F","E","B","A","B",NA,"B","D","B"
"1248",42,2017,2,26,2611002,2,3,1,169.487967,169.934951,"A","C","D","A","A","B","A","D","B","A"
"1249",42,2017,3,35,3550308,1,2,1,285.919856,290.801831,"A","C","D","A","A","C","B","C","A","C"
"1250",42,2017,3,31,3152501,2,2,1,321.759136,312.618116,"B","A","C","B","A","A","A","A","B","B"
"1251",42,2017,3,31,3111705,2,2,1,261.957329,237.454728,"A","C","D","A","A","A","B","B","A","B"
"1252",42,2017,3,35,3523909,2,3,1,222.493843,167.977267,"B","A","D","C","A","B","B","A","E","C"
"1253",42,2017,4,43,4311403,2,2,1,235.01414,252.263903,"B","A","D","A","A","A","A","E","C","A"
"1254",42,2017,2,28,2800308,1,2,1,141.863219,231.529918,"A","C","C","A","A","B","A","C","A","B"
"1255",42,2017,3,31,3167103,2,2,1,147.188653,152.994993,"A","C","D","A","A","A","B","B","A","A"
"1256",42,2017,4,41,4119905,2,3,1,254.463805,298.558177,"B","A","C","A","A","B","B","B","E","B"
"1257",42,2017,3,35,3550308,1,2,1,232.902632,207.720065,"A","F","D","B","A","C","A","A","A","B"
"1258",42,2017,4,43,4314902,1,2,1,213.399581,175.727241,"B","A","C","E",NA,"B","B","E","A","C"
"1259",42,2017,3,32,3205101,2,3,1,179.218282,225.425469,"A","B","C","A","A","A","B","C","A","A"
"1260",42,2017,3,35,3520509,2,3,1,143.160502,139.443507,"B","A","D","B","A","B","B",NA,"B","A"
"1261",43,2017,1,17,1718402,2,3,1,230.416103,239.512907,"A","C","C","C","A","A","B","D","A","C"
"1262",43,2017,3,35,3529401,2,2,1,273.439061,245.982891,"A","A","D","B","A","B","B","B","B","B"
"1263",43,2017,1,15,1506807,2,3,1,173.683327,208.148201,"B","C","E","A","A","A","B","A","A","A"
"1264",43,2017,2,23,2304202,2,3,1,164.382355,154.018437,"A","F","E","B","A","C","A","C","E","A"
"1265",43,2017,4,41,4119152,2,3,1,172.787454,192.735556,"A","C","D","B",NA,"A","B","D","A","B"
"1266",43,2017,2,26,2616407,2,3,1,161.658264,241.439012,"A","C","D","C","A","A","A","A","A","B"
"1267",43,2017,3,35,3524402,2,3,1,209.301462,241.963953,"A","A","D","A","A","A","B","A","A","A"
"1268",43,2017,3,35,3511102,2,3,1,186.574513,212.7952,"A","C","C","B","A","B","B","D","A","B"
"1269",43,2017,3,33,3304557,1,3,1,167.891582,138.608978,"A","E","D","D","A","A","A","B","A","A"
"1270",43,2017,3,35,3521606,2,3,1,328.201919,352.640544,"B","A","C","C","A","A","B","D","B","A"
"1271",43,2017,2,24,2407104,2,3,2,153.086343,157.469509,"B","A","E","A","A","A","A","A","A","B"
"1272",43,2017,1,13,1302603,1,2,1,302.169644,298.862622,"B","C","D","B","A","A","B","E","D","B"
"1273",43,2017,1,15,1503507,2,3,1,147.950484,129.277419,"B","C","D","A","A","B","C","D","D","C"
"1274",43,2017,2,26,2611101,2,3,2,219.564804,209.21239,"A","C","D","A","A","B","B","C","A","C"
"1275",43,2017,1,15,1507300,2,3,2,148.095545,166.290101,"B","C","D","A","A","A","C","C","C","C"
"1276",43,2017,3,35,3515707,2,3,1,115.651174,162.059107,"A","C","C","B","A","B","B","A","B","A"
"1277",43,2017,3,35,3550308,1,3,1,246.21126,328.801683,"B","A","D","B","A","A","A","B","A","B"
"1278",43,2017,3,35,3505708,2,3,1,304.133612,251.880873,"B","C","C","B","A","B","B","A","A","A"
"1279",43,2017,3,35,3518800,2,3,1,125.58583,156.361555,"B","F","C","B","A","A","A","D","D","C"
"1280",43,2017,1,15,1501402,1,3,1,198.666018,172.983542,"A","D","D","B","B","A","A",NA,"D","C"
"1281",43,2017,5,52,5208707,1,3,1,194.638638,124.602137,"B","B","D","B","A","A","C","C","A","C"
"1282",43,2017,3,35,3506003,2,2,1,220.324982,225.717618,"A","C","C","A","A","C","B","A","B","B"
"1283",43,2017,2,26,2611101,2,3,1,262.604786,246.203889,"B","C","C","C","A","A","A","B","A","A"
"1284",43,2017,3,35,3503208,2,2,1,248.132035,230.707574,"B","A","C","A","A","B","A","B","B","A"
"1285",43,2017,3,33,3304557,1,3,1,169.525376,225.38886,"A",NA,"D","A","A","B","B","D","D","C"
"1286",43,2017,2,29,2928109,2,3,2,168.28864,199.150989,"A","C","H","A","A","A","A","D","D","A"
"1287",43,2017,3,33,3305505,2,3,1,208.747498,233.070087,"A","C","C","B","A","B","B","A","B","A"
"1288",43,2017,4,41,4124400,2,3,1,225.089622,265.423472,"A","F","B","B","A","A","B","C","A","B"
"1289",43,2017,2,22,2207702,2,2,1,165.494525,208.702205,"A","A","D","B","A","C","C","E","A","C"
"1290",43,2017,4,41,4101002,2,3,1,211.184938,218.904958,"A","A","G","B","A","A","B","B","B","A"
"1291",44,2017,2,29,2925303,2,3,2,190.097513,257.183434,"A","F","D","A","A","A","A","E",NA,"A"
"1292",44,2017,3,33,3303906,2,3,1,268.931047,243.144455,"B","C","E","C","A","A","A","D","A","B"
"1293",44,2017,2,26,2609600,2,3,1,161.599755,129.6652,"A","C","E",NA,"A","B","C","B","A","B"
"1294",44,2017,3,31,3101805,2,3,1,256.406617,239.33053,"A","C","C","A","B","B","A","C","B","B"
"1295",44,2017,3,31,3163706,2,2,1,256.852598,264.406344,"B","C","D","A","A","A","A",NA,NA,"B"
"1296",44,2017,2,22,2201929,2,3,2,165.743161,120.551117,"B",NA,"F","A","A","A","A","C","B","A"
"1297",44,2017,5,51,5107958,2,2,1,176.002868,187.742079,"B","C","D","B","A","B","C","A","A","B"
"1298",44,2017,5,51,5107909,2,2,1,227.60524,262.949454,"A","C","C","A","A","A","C","D","A","A"
"1299",44,2017,2,29,2904902,2,3,1,233.070005,163.513202,"A","C","D","A","A","A","A","A","A","C"
"1300",44,2017,3,35,3518800,2,3,1,206.612575,214.019634,"B","B","C","D","A","A","B","A","B","B"
"1301",44,2017,2,23,2306405,2,3,1,203.656871,213.670195,"A","C","D","A","A","A","B","C","D","A"
"1302",44,2017,1,15,1504208,2,3,1,227.358201,215.478647,"A","C","C","A","A","A","A","E","A","C"
"1303",44,2017,2,21,2112902,2,3,1,248.532288,229.419591,"A","F","D","C",NA,"A","A","C","C","C"
"1304",44,2017,2,25,2507507,1,3,1,229.335281,210.386688,"A","C","F","A","A","B","B","D","E","B"
"1305",44,2017,2,23,2304251,2,3,2,260.344746,265.285195,"A","E","D","A","A","C","B","B","E","B"
"1306",44,2017,4,42,4209300,2,3,1,248.108014,214.992607,"B","A","D","B","A","A","A","A","A","A"
"1307",44,2017,3,35,3552403,2,3,1,192.066274,213.281072,"A","A","C","B","A","B","C","B","E","C"
"1308",44,2017,4,41,4122404,2,3,1,288.044091,351.709042,"B","A","C","C","A","A","C","C","B","C"
"1309",44,2017,3,33,3304557,1,3,1,195.814441,227.463024,"B","C","C","A","A","A","C","B","D","C"
"1310",44,2017,5,52,5208608,2,3,1,321.640024,325.708378,"B","C","D","B","A","A","A","D","D","A"
"1311",44,2017,3,31,3156700,2,3,1,148.996818,170.836662,"B","A","D","C","A","A","A","D","B","A"
"1312",44,2017,2,24,2407203,2,2,1,178.831196,162.814716,"A","A","C","A","C","B","C","A","D","C"
"1313",44,2017,3,31,3106200,1,2,1,240.368003,261.27274,"A","C","D","B","A","A","A","A","E","C"
"1314",44,2017,4,41,4101507,2,3,1,138.189648,181.969296,"A","B","D","A","A","B","C","E","D","A"
"1315",44,2017,4,42,4218707,2,2,1,212.954262,227.824647,"A","A","D","B","A","B","B","D","A","B"
"1316",44,2017,2,29,2924009,2,3,1,240.538131,282.962932,"B","B","C","B","A","B","A","D","C","C"
"1317",44,2017,2,22,2211001,1,3,1,269.374548,250.408781,"B","C","C","A","A","B","C","B","C","C"
"1318",44,2017,3,35,3550308,1,3,1,103.846154,172.81743,"B","A","D","B","A","A","B","C","A","B"
"1319",44,2017,3,31,3143302,2,2,1,224.451751,227.966279,"A","C","D","B","A","A","B","C","D","B"
"1320",44,2017,3,35,3547502,2,3,1,238.541327,247.587001,"B","A","C","D","A","A","A","D","E","B"
"1321",45,2017,4,41,4118402,2,3,1,323.908438,299.236933,"B","A","D","B","A","B","A","E","E","A"
"1322",45,2017,2,29,2927002,2,3,1,188.750646,147.754975,"A","C","D","B","A","A","A","A","A","B"
"1323",45,2017,4,41,4113700,2,3,1,183.085009,168.023434,"A","B","E","A","A","A","A","A","C","A"
"1324",45,2017,3,35,3543907,2,3,1,180.027218,174.481401,"B","F","C","A","A","B","B","A","C","C"
"1325",45,2017,3,35,3550308,1,2,1,260.849952,273.726333,"A","A","D","B","A","B","A","B","A","B"
"1326",45,2017,3,35,3552403,2,3,1,231.296219,206.217624,"B","C","C","B","B","B","A","D","E","B"
"1327",45,2017,3,31,3162559,2,3,1,152.055105,200.071424,"A","A","E","B","A","A","A","B","A","B"
"1328",45,2017,5,53,5300108,1,2,1,213.928367,267.589524,"A","F","E","B","A","B",NA,"B","D","B"
"1329",45,2017,3,35,3518800,2,3,1,262.001403,287.001376,"A","A","D","B","A","A","A","D","E","B"
"1330",45,2017,3,35,3516309,2,3,1,232.129727,270.565231,"A","A","D","B","A","B","A","C","A","B"
"1331",45,2017,1,13,1302603,1,3,1,209.432529,207.555015,"B","C","D","B","A","A","A","D","E","C"
"1332",45,2017,3,35,3530607,2,3,1,174.285663,177.173678,"B","F","D","B","A","B","B","B","A","C"
"1333",45,2017,3,35,3534401,2,3,1,246.113084,271.484213,"A","C","C","A","B","A","B","C","E","B"
"1334",45,2017,2,23,2304350,2,3,1,245.048845,269.652062,"B","C","D","A","B","A","C","D","E","C"
"1335",45,2017,3,31,3143302,2,3,1,288.139017,284.159531,"A","C","D","D","A","A","A","B","E","A"
"1336",45,2017,1,13,1302603,1,3,1,153.363242,171.968761,"B","B","F","A","A","A","A","A","D","A"
"1337",45,2017,3,35,3550308,1,3,1,223.115792,267.437888,"A","A","D","A","A","B","A","D","A","A"
"1338",45,2017,2,23,2304400,1,3,1,212.662267,158.32455,"A","D","D","A","A","A","C","A",NA,"C"
"1339",45,2017,5,50,5003702,2,2,1,259.859208,253.111846,"B","C","C","B","A","A","A","A","D","A"
"1340",45,2017,3,35,3551009,2,3,1,300.808176,307.161348,"B",NA,"C","D","A","A","B","D","B","C"
"1341",45,2017,1,15,1506187,2,3,1,239.495985,264.08731,"A","C","D","A","A","C","A","C","C","C"
"1342",45,2017,2,28,2805505,2,2,2,161.515793,207.477157,"B","C","D","A","A","B","B","B","A","B"
"1343",45,2017,1,17,1703867,2,3,1,231.196335,235.891084,"B",NA,"D","A","A","B","A","C","B","B"
"1344",45,2017,3,35,3522505,2,3,1,229.868089,268.84956,"A","C","C","A","A","B","C","B","E","C"
"1345",45,2017,1,13,1303106,2,2,1,158.050475,202.795225,"B","C","D","A","A","A","A","D","E","A"
"1346",45,2017,3,35,3554102,2,3,1,187.72657,225.307201,"A","C","C","B","A","A","B","A","A","B"
"1347",45,2017,3,35,3513504,2,3,1,228.562101,253.168576,"A","C","D","B","A","B","A","B","A","A"
"1348",45,2017,2,26,2611101,2,3,1,262.604786,246.203889,"B","C","C","C","A","A","A","B","A","A"
"1349",45,2017,2,27,2706000,2,3,1,182.01124,174.099097,"B","E","C","A","A","A","C","E","B","C"
"1350",45,2017,2,29,2927408,1,3,1,174.915215,200.329087,"A","B","D","A","A","A","A","E","A","B"
"1351",46,2017,3,31,3170206,2,2,1,243.890066,251.003643,"B","A","C","A","A","B","A","B","B","B"
"1352",46,2017,3,31,3142908,2,2,1,234.960259,205.309541,"B",NA,"D","A","B","A","B","A",NA,"B"
"1353",46,2017,1,15,1504208,2,3,1,199.254471,242.427636,"A","E","C","B","A","A","C","D","D","C"
"1354",46,2017,3,35,3556503,2,3,1,210.509439,217.982735,"A","A","D","B","A","A","A","D","A","B"
"1355",46,2017,2,24,2403251,2,3,1,190.130183,237.238145,"A","D","D","A","B","C","B","B","A","A"
"1356",46,2017,5,53,5300108,1,2,1,191.838959,249.3812,"A","F","D","A","A","A","C","C","D","C"
"1357",46,2017,5,52,5204508,2,3,1,236.774153,171.243167,"B","C","D","A","A","B","A","B","A","A"
"1358",46,2017,2,27,2701357,2,3,1,150.115709,122.506678,"A","A","C","A","A","A","A","B","A","B"
"1359",46,2017,2,23,2304400,1,3,1,210.477429,251.909322,"A","E","G","A","C","B","C","A","A","A"
"1360",46,2017,1,13,1302603,1,3,1,209.432529,207.555015,"B","C","D","B","A","A","A","D","E","C"
"1361",46,2017,5,50,5008008,2,3,2,169.985791,218.112629,"B","C","C","A","A","C","A","D","B","A"
"1362",46,2017,2,21,2105963,2,3,1,207.416773,183.845993,"B","C","C","A","A","A","C","B","C","B"
"1363",46,2017,3,35,3550605,2,3,1,256.671065,298.876987,"B","C","C","B","A","A","A","A","B","A"
"1364",46,2017,1,15,1500800,2,3,1,190.064126,205.627177,"B","C","C","B","A","B","C","A","C","C"
"1365",46,2017,3,35,3552205,2,3,1,234.150937,216.687989,"A","C","D","B","A","A","A","B","A","B"
"1366",46,2017,3,35,3515004,2,3,1,130.405342,159.011411,"A","B","D","E","A","C","B","D","A","C"
"1367",46,2017,2,28,2804508,2,3,1,156.106065,160.536656,"A","B","E","B","A","B","B","D","C","B"
"1368",46,2017,3,31,3120003,2,3,1,194.831025,196.088089,"B","B","D","A","A","C","C","D","B","B"
"1369",46,2017,2,29,2927408,1,3,1,271.5087,293.073742,"A","C","D","C","A","A","C","B","C","C"
"1370",46,2017,1,16,1600154,2,3,1,194.096465,232.186317,"A","C","D","A","A","A","B","A","E","B"
"1371",46,2017,3,35,3510906,2,3,1,213.334185,268.960674,"A","A","C","C","A","A","B","C","A","A"
"1372",46,2017,4,42,4205407,1,2,1,190.958126,238.355992,"A","A","C","B",NA,"B","B","B","D","C"
"1373",46,2017,2,29,2910503,2,3,1,166.047717,164.692251,"A","C","E","A","A","A","A","E","C","C"
"1374",46,2017,3,31,3118403,2,2,1,233.956458,264.088764,"B","C","C","C","A","A","A","D","A","B"
"1375",46,2017,3,33,3304557,1,3,1,292.314047,304.712761,"A","C","D","B","A","A","A",NA,NA,"B"
"1376",46,2017,2,29,2908002,2,3,1,159.247654,214.10174,"A","A","G","A","A","B","A","C","A","C"
"1377",46,2017,2,26,2602704,2,3,1,223.090394,245.724668,"A","A","D","B","A","A","B","B","E","A"
"1378",46,2017,3,35,3549904,2,3,1,277.875895,316.206291,"A","B","D","B","A","A","B","C","A","A"
"1379",46,2017,2,25,2507507,1,3,1,247.733379,210.048372,"A","C","D","B","A","A","A","A","E","A"
"1380",46,2017,2,25,2506004,2,3,1,208.140038,285.907563,"A","C","D","A",NA,"A","A","D","E","B"
"1381",47,2017,4,41,4124103,2,3,1,253.837724,259.066111,"A","F","C","B","A","A","A","C","B","C"
"1382",47,2017,2,29,2927408,1,3,1,214.199372,183.331616,"A","C","D","B","C","A","C","B","C","C"
"1383",47,2017,3,35,3544608,2,3,1,234.996951,280.594495,"A","A","D","C","A","A","A","A","B","A"
"1384",47,2017,3,35,3540705,2,3,1,204.441786,183.781884,"A","A","C","A","A","A","A","A","B","B"
"1385",47,2017,2,26,2611101,2,3,2,219.564804,209.21239,"A","C","D","A","A","B","B","C","A","C"
"1386",47,2017,2,26,2611101,2,3,2,131.091364,178.525211,"B","D","D","A","A","B","B","C","B","A"
"1387",47,2017,4,42,4219507,2,2,1,206.273806,210.852271,"B","F","D","B","A","A","B",NA,"C","C"
"1388",47,2017,2,29,2917201,2,3,2,150.319719,218.662777,"A","C","E","A","A","A","C","C","C","C"
"1389",47,2017,3,35,3548708,2,3,1,170.117134,236.966732,"A","C","D","B","A","B","B","B","B","A"
"1390",47,2017,3,32,3203320,2,3,1,272.590568,301.720118,"B","C","D","A","A","B","B","B","A","B"
"1391",47,2017,2,21,2112902,2,3,1,248.532288,229.419591,"A","F","D","C",NA,"A","A","C","C","C"
"1392",47,2017,3,33,3300456,2,3,1,171.152944,184.19219,"B","B","D","A","A","B","B","E","B","B"
"1393",47,2017,1,13,1303809,2,2,1,216.003294,210.922137,"A","D","D","A","A","B","C","A","D","C"
"1394",47,2017,3,35,3526704,2,3,1,298.869716,306.192789,"A","C","C","C","A","A","A","B","E","B"
"1395",47,2017,3,31,3170206,2,2,1,243.890066,251.003643,"B","A","C","A","A","B","A","B","B","B"
"1396",47,2017,3,31,3136405,2,3,1,229.107856,224.133798,"A",NA,"C","B","A","A","A","D","B","B"
"1397",47,2017,1,13,1302405,2,2,1,182.808881,211.435731,"A","C","D","C","A","A","B","C","C","C"
"1398",47,2017,3,31,3172004,2,3,1,171.402076,244.282926,"A","B","D","A","A","B","B","C","B","B"
"1399",47,2017,3,31,3115904,2,3,1,263.137704,201.226327,"B",NA,"D","B","A","A","A","B",NA,"B"
"1400",47,2017,4,42,4215703,2,3,1,155.696501,191.43673,"A","A","C","B","A","C","A","D","B","A"
"1401",47,2017,3,33,3301702,2,3,1,136.21692,190.377067,"A","C","C","B","A","A","B","C","E","A"
"1402",47,2017,4,43,4314902,1,2,1,184.152774,232.617135,"B","A","C","B","A","C","B","C","D","C"
