ANO,REGIAO,UF,MUNICIPIO,AREA,DEPENDENCIA_ADM,LOCALIZACAO,NOTA_LP,NOTA_MT,SEXO,RACA_COR,IDADE,COMPUTADOR,MORA_MÃE,MORA_PAI,REUNIÕES_ESCOLARES,USO_TEMPO_TELAS,AFAZERES_DOM,BIBLIOTECA
2017,3,33,3304557,1,3,1,257.611013,220.623703,B,C,D,B,A,A,B,D,A,B
2017,5,52,5208806,2,3,1,197.933056,203.917598,A,A,C,B,A,C,A,A,C,B
2017,2,26,2612505,2,3,1,249.620547,251.328489,A,F,E,A,A,C,A,B,A,B
2017,3,33,3304557,1,3,1,288.972029,263.03564,B,A,D,B,A,A,B,D,A,C
2017,2,25,2507507,1,2,1,94.610358,173.929744,B,B,D,A,A,A,C,B,C,A
2017,4,43,4315149,2,3,2,189.569057,277.413494,B,F,D,A,A,B,C,D,A,C
2017,3,35,3524006,2,3,1,226.961033,252.552252,A,A,D,B,A,A,A,C,A,B
2017,3,35,3506359,2,3,1,208.111555,225.213246,A,F,D,B,A,B,C,B,A,B
2017,3,31,3162559,2,3,1,152.055105,200.071424,A,A,E,B,A,A,A,B,A,B
2017,3,35,3541000,2,3,1,136.460323,221.093534,A,B,D,A,A,A,A,A,A,A
2017,1,15,1500800,2,3,1,190.064126,205.627177,B,C,C,B,A,B,C,A,C,C
2017,3,35,3518800,2,3,1,268.792377,235.576634,A,C,C,C,A,C,A,D,A,B
2017,1,15,1504208,2,3,1,199.254471,242.427636,A,E,C,B,A,A,C,D,D,C
2017,3,35,3543402,2,2,1,247.45031,264.659368,A,C,D,B,A,A,A,C,E,C
2017,2,23,2304400,1,3,1,241.827701,241.016522,B,F,F,A,C,B,B,D,E,C
2017,3,35,3524303,2,3,1,294.156149,260.289315,A,C,D,C,B,A,A,C,C,B
2017,2,23,2304400,1,3,1,270.819206,212.052503,B,A,D,A,B,A,C,E,B,B
2017,4,42,4204608,2,3,1,173.138288,171.788397,B,C,E,B,A,A,C,D,B,B
2017,3,35,3550308,1,3,1,270.580377,299.162764,B,C,D,A,A,A,A,B,B,B
2017,3,35,3516309,2,3,1,226.266801,155.099618,A,F,D,C,A,A,B,D,B,B
2017,2,25,2502508,2,2,1,261.203211,266.799094,A,B, ,A,A,A,A,A,B,A
2017,4,43,4306056,2,3,2,209.49506,226.895493,A,A,D,A,A,A,C,B,A,A
2017,3,31,3153400,2,3,1,281.755184,291.013663,A,C,D,B,A,A,A,A,A,A
2017,3,31,3148004,2,2,1,218.511088,276.032507,A,C,D,B,A,A,A,B,A,B
2017,3,35,3550308,1,3,1,177.656275,198.443783,B,F,C,B,B,B,A,D,A,B
2017,1,15,1504208,2,3,1,216.316114,210.448114,A,C,C,A,A,B,C,E, ,C
2017,2,29,2928059,2,3,1,168.707239,144.512829,B,C,D,A,A,A,A, ,C,A
2017,5,53,5300108,1,2,1,185.310947,171.819082,B,C,D,A,A,B,A,D,D,C
2017,1,15,1506138,2,3,1,232.844067,226.272797,B,B,D,A,B,A,A,B,A,C
2017,2,25,2506004,2,3,1,208.140038,285.907563,A,C,D,A, ,A,A,D,E,B
2017,4,41,4113700,2,3,1,163.39993,126.940337,A,C,D,A,A,A,A,B,A,B
2017,2,26,2601508,2,3,1,180.854665,170.289812,B, ,D,A,A,B,B,B,E,B
2017,3,35,3545209,2,2,1,321.927005,332.70062,B,C,D,A,A,A,A,D,A,A
2017,3,35,3529005,2,3,1,261.138421,262.451007,A,A,C,B,A,A,A,B,A,A
2017,1,17,1702109,2,2,1,243.66231,249.588058,B,B,C,C,A,A,A,B,B,B
2017,4,43,4317400,2,3,1,270.783561,226.022008,B,A,D,A,A,C,A,C,D,A
2017,3,35,3526902,2,3,1,239.587881,211.884659,B,A,D,B,A,A,A,D,B,B
2017,2,26,2615300,2,3,2,223.019984,265.912642,A,C,D,A,A,A,A, ,E,A
2017,3,32,3205101,2,3,1,179.218282,225.425469,A,B,C,A,A,A,B,C,A,A
2017,3,33,3304144,2,3,1,242.926098,236.57297,A,C,C,A,A,A,A,B,A,C
2017,5,53,5300108,1,2,1,256.49978,264.955654,B,C,C,C,A,A,A, ,B,B
2017,3,35,3550308,1,2,1,241.611735,120.551117,B,A,C,B,A,B,A,D,B,B
2017,4,43,4316600,2,3,1,196.597042,152.922389,B,F,C,B,A,A,C,D,B,A
2017,2,23,2305308,2,3,1,223.112541,168.098106,B,C,D,A,A,B,B,D,B,B
2017,2,26,2613602,2,3,1,135.423025,200.496541,B,C,C,A,A,B,A,A,A,A
2017,4,43,4300604,2,2,1,324.987386,259.435168,A, ,D,C,A,A,C,B,A,C
2017,3,31,3134707,2,3,1,203.224609,192.982823,B,C,C,A,A,C,A,E,C,A
2017,2,24,2406601,2,3,1,154.149534,163.992758,A, ,E,A,A,A,B,A,A,B
2017,4,43,4313409,2,3,1,196.599632,226.168111,B,A,C,B,A,A,C,B,E,C
2017,5,52,5214507,2,3,1,155.959737,150.105415,A,C,C,B,A,A,A,B,A,A
2017,3,32,3205002,2,3,1,182.437222,163.911659,B,C,C,B, ,B,B,A,E,C
2017,2,23,2310209,2,3,1,180.177733,206.034688,B,C,C,B,A,A,A,A,A,C
2017,4,43,4315800,2,3,2,210.666124,180.831943,B,C,C,B,A,A,A,B,A,C
2017,3,31,3154606,2,2,1,152.98161,210.071847,A, , ,E,A,A,A,D,B,C
2017,3,35,3550308,1,2,1,286.03996,211.697028,B,B,E,A,A,A,B,B,B,C
2017,3,33,3304904,2,3,2,261.07275,169.624022,B,B,F,A,A,B,C,D,A,A
2017,3,31,3111606,2,3,1,208.924237,226.579534,B,C, ,A,A,A,A,E,E,A
2017,3,33,3303302,2,3,1,242.156829,241.608757,A,B,C,A,A,A,B,A,B,C
2017,3,33,3304557,1,3,1,137.669457,154.164763,B,F,C,A,B,C,B,A,A,A
2017,4,43,4309209,2,3,1,231.687548,232.921189,A,A,C,A, ,A, ,B, ,B
2017,2,21,2104503,2,3,1,193.286647,170.179033,B,F,C,A,A,A,C,C,C,C
2017,1,15,1506500,2,3,2,135.446164,147.756987,A,C,E,B,A,A,B,C,B,A
2017,2,28,2806206,2,2,1,230.963511,208.881843,B,C,D,A,C,A,B,A,A,A
2017,2,25,2502102,2,3,1,162.820899,194.315073,A,C,C,B,A,A,A,E,E,B
2017,2,26,2608057,2,3,1,224.84969,232.454153,B,E,D,A,A,A,A,A,C,A
2017,4,41,4106902,1,3,1,218.61549,213.314831,B,A,C,C,A,A,A,A,A,B
2017,1,15,1502400,2,3,1,184.362018,186.862502,A,C,D,B,B,A,C,E,A,A
2017,1,15,1503101,2,3,1,222.292366,231.240451,B,C,C,A,A,B,C,A,A,C
2017,5,53,5300108,1,2,1,272.311575,269.284067,A,C,D,B,A,A,A,B,B,C
2017,2,29,2929206,2,3,1,238.718673,247.329225,B,C,C,B,A,A,A,B,A,C
2017,1,15,1506807,2,3,1,142.867075,230.145576,A,C,D,A,A,A,A,A,A,A
2017,2,29,2924801,2,3,2,217.992715,173.577454,B,C,C,A,A,B,A,A,A,C
2017,5,50,5007695,2,3,1,203.304659,231.436633,A,B,F,A,A,B,B,D,D,A
2017,3,31,3113206,2,2,1,151.807571,240.693632,A,C,C,A,B,A,B,B,E,B
2017,3,31,3145208,2,3,2,320.236465,328.018129,A,C,C,B,A,A,A, ,A,B
2017,3,35,3552403,2,3,1,192.066274,213.281072,A,A,C,B,A,B,C,B,E,C
2017,3,33,3304557,1,3,1,286.292838,268.496768,A,B,C,C,C,A,A,D,A,A
2017,2,22,2209005,2,3,2,159.600857,168.902955,B,A,C,A,A,A,A,B,C,C
2017,2,29,2933307,2,3,1,261.567488,224.030564,B,A,C,A,A,B,C,B,A,B
2017,3,35,3534401,2,3,1,206.823362,178.635095,B,C,C,B,A,A,A,D,A,B
2017,5,52,5215603,2,3,2,165.185561,223.541954,A,B,C,A,A,A,A,C,A,C
2017,2,23,2311405,2,3,1,263.321771,319.774178,B,B,C,A,A,B,A,A,A,B
2017,5,52,5208707,1,3,1,239.272086,220.178689,A,C,C,A,A,A,B,D,A,C
2017,3,33,3301009,2,3,1,186.322846,171.910577,B,F,D,A,B,A,A,E,C,B
2017,3,33,3304557,1,3,1,167.891582,138.608978,A,E,D,D,A,A,A,B,A,A
2017,3,35,3518800,2,2,1,180.230347,307.076112,A,A,C,B,A,C,C,C,B,B
2017,3,35,3518701,2,3,1,207.357382,190.617516,A,C,C,B,A,A,A,D,E,B
2017,2,21,2101202,2,3,1,144.816168,221.104545,A,C,D, ,A,A,A,B, ,C
2017,2,29,2927408,1,3,1,228.065985,249.947054,A,C,C,B,A,A,A,D,D,C
2017,2,29,2920106,2,3,2,130.863002,162.148088,B,A,D,A,A,A,A,D,A,A
2017,3,31,3132404,2,3,1,295.190582,289.133836,B,A,D,B,B,B,C,B,E,A
2017,3,31,3162500,2,2,1,306.590831,303.486036,B,C,D,A,A,B,A,B,A,B
2017,3,31,3172004,2,3,1,171.402076,244.282926,A,B,D,A,A,B,B,C,B,B
2017,2,27,2708006,2,3,1,234.789139,238.846447,B,C,D,A,A,C,A,A,A,B
2017,2,23,2310258,2,3,2,235.251868,225.643058,A,C,C,A,A,A,A,B,E,B
2017,3,33,3301702,2,3,1,198.801218,236.694033,A,C,D,A,A,B,B,E,E,B
2017,3,31,3117306,2,3,1,295.11604,223.299157,B,F,C,A,A,A,A,D,D,B
2017,2,21,2107803,2,3,1,163.465381,162.485566,A,C,F,B,A,B,C,E,E,C
2017,3,31,3143500,2,3,1,159.417782,193.351154,B,A,D,B,A,A,A,E,C,B
2017,5,50,5002704,1,3,1,248.110493,243.390605,A,C,D,A,A,A,C,E,A,C
2017,1,12,1200609,2,2,1,216.592407,236.129465,A,C,D,A,B,B,B,D,C,B
2017,3,33,3304557,1,3,1,236.780874,216.298811,A,A,D,B,A,B,B,E,E,C
2017,4,42,4218707,2,2,1,212.954262,227.824647,A,A,D,B,A,B,B,D,A,B
2017,2,29,2902252,2,3,1,186.394578,179.263996,B,F,C,A,A,A,C,A,D,B
2017,4,42,4202404,2,2,1,188.749544,215.413253,A,A,C,B,A,A,A,B,A,B
2017,1,15,1500404,2,3,1,158.802444,193.899849,B,C,C,A,A,B,C,D,A,C
2017,3,31,3127701,2,2,1,168.230737,184.561862,A,C,D,B,A,A,C,A,A,A
2017,4,41,4119954,2,3,1,213.259093,258.452022,A,C,C,A,A,A,A,B,B,B
2017,4,43,4309308,2,3,1,305.750271,286.113079,B,C,B,B,A,A,A,D,A,A
2017,5,50,5003157,2,3,2,156.3244,122.196811,A,E,H,A,A,A,A,A,A,A
2017,3,31,3147006,2,2,1,208.552522,247.344652,B,C,D,B,A,C,A,A,A,C
2017,1,17,1721000,1,3,1,266.715963,265.539281,B,C,C,B,A,A,B,A,C,B
2017,2,23,2307304,2,3,1,159.6938,184.771849,B,C,D,A,A,A,B,B,A,B
2017,4,43,4311809,2,3,1,242.398358,271.369913,B,A,C,A,A,B,A,A,A,A
2017,2,22,2211100,2,3,2,197.772184,145.528616,A,C,C,A,A,C,C,B,D,C
2017,1,11,1100205,1,3,1,178.855161,141.543214,B,B,C,A,B,A,C,A,B,C
2017,2,26,2604601,2,3,1,180.069474,199.083695,B,A,D,B,A,B,B, ,A,B
2017,3,33,3300308,2,3,1,236.823131,269.684647,A,B,D,A,A,B,A,A,E,B
2017,5,50,5003702,2,3,1,139.685819,160.121209,B,A,D,C,B,A,A,B,A,A
2017,2,26,2601003,2,3,1,162.522569,211.416393,B,C,E,A,A,B,A,B,B,B
2017,5,53,5300108,1,2,1,221.864732,214.118116,B,A,F,B,A,B,A,E,D,C
2017,4,41,4104808,2,3,1,212.461011,192.997914,A,A,E,D,A,A,A,A,A,B
2017,3,33,3305901,2,3,1,186.185994,180.243676,B,B,D,C,A,B,B,E,B,A
2017,1,15,1503200,2,3,2,162.87434,172.032087,A,C,G,A,A, ,A,A, ,A
2017,4,43,4310207,2,3,1,228.8152,261.021281,B,A,D,A,A,A,A,D,D,A
2017,3,35,3515509,2,3,1,240.826875,259.717816,A,C,C,B,A,B,A,D,A,B
2017,2,29,2910800,2,3,2,154.421641,211.110885,B,C,D,A,A,B,A,A,A,B
2017,4,41,4113700,2,3,1,183.085009,168.023434,A,B,E,A,A,A,A,A,C,A
2017,4,43,4323002,2,3,1,167.115041,130.832008,B, ,G,A,A,A,A,E,C,C
2017,3,35,3517505,2,3,1,172.993834,241.469586,A,A,D,B,A,A,B,B,E,C
2017,2,21,2111300,1,3,1,143.07968,127.837018,A, ,B,C,C,A,A,A,C,A
2017,3,31,3165537,2,3,1,254.034683,269.043004,B,A,C,D,A,B,B,A,B,A
2017,3,31,3127305,2,3,1,107.024986,123.35708,A,F,D,A,A,A,A,C,C,A
2017,2,22,2201200,2,3,2,243.116941,252.742621,B,C,D,A,A,A,A,E,D,C
2017,2,26,2615409,2,3,2,171.811089,162.719922,B,C,D,A,A,A,B,B,A,A
2017,3,35,3550308,1,2,1,285.784051,287.813827,A,A,C,B,A,A,A,B,E,B
2017,3,35,3516200,2,3,1,247.23787,286.282042,A,A,D,B,A,A,A,D,E,B
2017,1,15,1503903,2,3,2,143.868066,153.667098,A,C,C,A,A,A,C,A,D,C
2017,5,53,5300108,1,2,1,250.838276,282.66061,A,A,C,C,A,A,A,B,B,B
2017,3,35,3548708,2,3,1,163.660908,209.119833,A,A,C,C,A,A,A,B,A,B
2017,4,41,4106902,1,3,1,194.853227,171.154578,A,A,B,C,A,B,A,A,A,B
2017,3,31,3162922,2,3,1,182.490442,231.874326,A,C,D,B,A,B,B,A,B,A
2017,5,51,5107909,2,2,1,227.60524,262.949454,A,C,C,A,A,A,C,D,A,A
2017,4,41,4112009,2,3,1,156.873295,206.892691,B,C,D,A,A,C,B,C,A,A
2017,3,35,3538709,2,2,1,215.143617,213.555001,A,A,C,B,A,A,B,D,A,C
2017,2,21,2105963,2,3,1,226.146478,245.641445,B,A,D,A,A,B,A,C,A,A
2017,5,53,5300108,1,2,1,216.938118,203.662562,A,F,C,B,A,A,A,A,D,B
2017,5,52,5204409,2,3,2,195.90821,227.307588,B,D,D,A,A,A,C,B,D,C
2017,3,35,3509502,2,2,1,295.468307,320.161232,B,F,D,A,A,A,A,D,A,C
2017,3,31,3115300,2,2,1,257.711614,197.800966,A,B,E,A,A,A,A,A,A,C
2017,3,31,3136405,2,3,1,229.107856,224.133798,A, ,C,B,A,A,A,D,B,B
2017,4,42,4217006,2,3,1,216.146536,156.359264,A,A,C,C,A,A,B,A,A,B
2017,4,42,4216008,2,2,1,181.445872,168.960636,A,A,D,A,A,A,B,D, ,B
2017,2,24,2414605,2,3,1,126.552388,114.158656,A,F,B,E,B,B,C,B,C,B
2017,4,42,4204004,2,3,1,160.969101,195.508654,A,C,H,B,C,C,A,D,E,B
2017,2,26,2601102,2,3,1,149.971033,171.7225,A,B,D,C,A,B,B,A,A,A
2017,1,15,1504901,2,3,2,116.417082,140.963387,B,A,D,A,A,A,A,A,A,B
2017,2,21,2112704,2,3,1,216.821871,191.772699,B,C,C,A,A,A,A, , ,A
2017,3,35,3538709,2,3,1,261.259516,328.592087,A, ,D,A,A,B,B,C,A,A
2017,1,15,1500701,2,3,2,145.017754,133.597616,B,B,C,A,A,A,A,A,A,C
2017,1,15,1501402,1,3,1,253.790729,260.617794,B,C,C,A,A,B,A,E,D,C
2017,1,15,1501709,2,3,1,156.878309,149.695166,A, ,F,A,A,A,A,A,A,A
2017,1,15,1505700,2,3,1,149.037532,207.465308,A,C,C,A,A,A,C,E,B,B
2017,3,35,3513405,2,3,1,294.991364,316.400461,A,F,C,B,A,B,A,B,A,C
2017,4,41,4124103,2,3,1,253.837724,259.066111,A,F,C,B,A,A,A,C,B,C
2017,3,31,3122306,2,2,1,269.250974,254.426992,B,A,C, ,A, ,A,D,B,B
2017,2,27,2701001,2,3,1,163.594851,215.462438,B,F,C,A,A,A,C,B,A,B
2017,3,33,3300456,2,3,1,157.658376,203.985116,A,A,C,A,A,A,A,B,C,A
2017,3,33,3303401,2,3,1,289.223475,256.729141,B,A,D,B,A,A,B,A,D,C
2017,3,32,3205002,2,2,1,169.502071,189.328527,B,C,D,A,A,B,C,B,C,B
2017,3,31,3157252,2,3,2,205.899116,239.731725,A,C,C,A,A,A,B,D,E,B
2017,4,42,4218202,2,2,1,177.649608,155.057476,A,F,C,A,A,A,A,D,D,A
2017,5,53,5300108,1,2,1,128.537677,209.667689,A,A,F,A,A,A,A,A,A,C
2017,3,35,3527405,2,3,1,278.240337,309.294478,A,A,C,C,A,A,B,D,A,A
2017,3,35,3550308,1,3,1,234.978109,268.318527,B,C,D,B,A,A,A,A,B,A
2017,3,33,3301702,2,3,1,208.46878,183.374932,A,C,E,B,A,A,A,C,A,B
2017,3,35,3505708,2,3,1,304.133612,251.880873,B,C,C,B,A,B,B,A,A,A
2017,2,25,2506905,2,3,1,168.652752,126.473971,B,C,C,A,A,B,C,D,A,C
2017,2,24,2408003,2,2,1,178.837807,150.115867,A,A,D,B,A,A,A,C,E,B
2017,4,41,4119905,2,3,1,266.651999,219.943941,A,C,B,A,A,A,B,D,A,B
2017,1,13,1303403,2,2,1,221.737962,199.522673,B,C,C,A,A,A,A,C,A,B
2017,4,41,4113700,2,3,1,223.550258,217.016357,A,A,E,B,A,B,A,D,D,B
2017,2,27,2708709,2,3,2,163.374973,140.695439,A,C,D,A,B,A,A,A,E,A
2017,4,42,4211900,2,2,1,283.553596,237.781698,B,C,C,A,A,A,B,D,E,C
2017,3,31,3106200,1,3,1,253.893864,265.968702,B,C,C,B,A,A,B,B,A,B
2017,2,23,2305506,2,3,1,191.824965,217.813102,B,C,D,A,A,B,A,A,A,B
2017,3,35,3550308,1,3,1,103.846154,172.81743,B,A,D,B,A,A,B,C,A,B
2017,2,27,2700409,2,3,1,185.851357,182.160448,B,F,D,B,A,A,B,A,E,B
2017,3,35,3550308,1,3,1,191.547515,207.693908,B,A,C,A,A,B,A,B,E,A
2017,2,23,2306108,2,3,1,165.242308,229.68575,B,A,D,A,A,A,B,B,E,B
2017,3,35,3516309,2,3,1,223.874152,215.564833,B,B,D,A,A,A,A,D,E,A
2017,3,35,3520509,2,3,1,283.293666,238.53032,B,A,C,B,A,A,A,A,A,C
2017,4,43,4304606,2,3,1,171.546421,183.728898,B,C,C,B,A,A,A,A,D,A
2017,3,35,3554003,2,3,1,321.759136,261.821324,B,A,D,B,A,A,A,C,B,A
2017,5,53,5300108,1,2,1,235.703688,276.225335,B,C,D,A,A,B,A,C,A,C
2017,3,35,3549904,2,3,1,277.875895,316.206291,A,B,D,B,A,A,B,C,A,A
2017,3,32,3205200,2,3,1,215.91553,250.253009,B,C,D,A,A,B,A,D,D,A
2017,2,24,2407203,2,2,1,178.831196,162.814716,A,A,C,A,C,B,C,A,D,C
2017,2,23,2304400,1,3,1,204.340414,192.95566,A,B,C,A,A,A,B,A,A,C
2017,3,33,3304557,1,3,1,241.222831,178.554387,B,B,C,B,A,A,A,B,E,B
2017,1,15,1504208,2,3,1,156.763329,128.972358,A,B,D,A,A,B,B,B,C,A
2017,3,32,3203304,2,3,1,195.033162,178.942335,B,F,E,A,A,B,A,B,A,A
2017,2,27,2707701,2,3,1,184.122803,205.853317,B,A,D,A,A,A,A,D,C,A
2017,2,29,2932903,2,3,1,257.501212,204.259436,B,C,D,B,A, ,A,A,A,B
2017,2,26,2609600,2,3,1,161.599755,129.6652,A,C,E, ,A,B,C,B,A,B
2017,2,25,2509008,2,2,1,196.954102,196.258449,A,C,D,A,A,A,A,A,B,A
2017,2,29,2916807,2,3,1,169.988766,143.442882,B,F,D,D,A,A,C,B, ,A
2017,3,35,3509007,2,3,1,236.021026,244.353238,B,A,C,C,A,A,A,C,B,B
2017,3,35,3547502,2,3,1,225.494503,260.552176,A,C,F,B,A,B,A,D,E,B
2017,3,35,3543907,2,3,1,269.936666,251.48577,B,A,C,B,A,C,A,A,A,B
2017,2,26,2611705,2,3,1,327.107599,294.602565,B,F,C,A,A,A,A,B,A,B
2017,3,31,3144359,2,3,1,205.552193,208.131377,B,B,C,B,A,A,C,A,B,C
2017,4,42,4209102,2,3,1,270.908513,334.376216,A,A,C,B,A,A,C,C,C,A
2017,3,31,3168606,2,2,1,247.694153,281.600668,A,B,C,B,A,A,A,E,D,B
2017,1,15,1506005,2,3,1,117.558616,136.461483,A,C,D,B,A,A,C,B,C,C
2017,2,22,2208205,2,3,2,233.977944,185.714641,B,B,C,A,A,A,B,B,C,C
2017,3,35,3505708,2,3,1,220.217881,236.895246,A,F,D,D,A,A,A,B,A,C
2017,5,52,5210208,2,2,1,143.487041,175.188327,A, ,C,D,A,A,C,B,C,A
2017,1,11,1100304,2,2,1,204.875426,244.82905,A,D,E,C,A,A,C,B,A,A
2017,1,15,1501402,1,3,1,236.800267,241.488645,B,C,D,A,A,A,C, ,D,A
2017,2,29,2933307,2,3,2,173.692803,197.306654,A,A,G,C,A,A,A,A,A,A
2017,2,29,2919306,2,3,1,205.059383,220.759354,A,B, ,B,A,A,A,B,C,B
2017,4,41,4127700,2,3,1,237.668428,268.691888,B,A,C,B,A,A,A,B,A,B
2017,5,52,5208707,1,3,1,141.175984,176.517335,A,A,C,A,B,A,C,A,C,C
2017,3,31,3106200,1,2,1,113.48876,127.873739,A,C,D,B,B,B,B,A,E,A
2017,3,35,3550308,1,2,1,181.224451,221.969591,A,C,C,A,C,C,A,B,B,A
2017,5,52,5201405,2,3,1,210.247084,240.962866,A,C,D,B,B,A,A,D,A,C
2017,2,29,2905008,2,3,2,192.242132,221.617245,A,C,D,A,A,A,A,A,A,C
2017,1,13,1300300,2,2,1,138.267165,174.371461,A,F,E,A,B,B,C,A,A,A
2017,4,41,4115200,2,3,1,270.240285,253.586707,B,A,B,C,A,A,A,B,B,B
2017,2,23,2304400,1,3,1,210.477429,251.909322,A,E,G,A,C,B,C,A,A,A
2017,3,33,3303500,2,3,1,191.198774,190.503384,B,F,C,B,A,B,A,E,E,C
2017,4,43,4309209,2,3,1,149.591881,144.86551,A,B,D,A, ,A,C,E,A,C
2017,5,52,5201405,2,3,1,152.103753,169.856758,A,F,C,A,B,B,C,A,C,C
2017,3,31,3151206,2,3,1,182.801334,226.68735,B,C,C,C,A,A,A,D,A,B
2017,4,41,4110102,2,3,1,179.044517,245.509315,A,E,F,A,A,B,A,C,D,A
2017,3,33,3304557,1,3,1,334.228086,306.574255,B,A,C,A,A,B,C,D,B,B
2017,3,35,3547809,2,3,1,192.092995,245.721091,B,C,D,B,A,B,A,C,B,B
2017,4,42,4211900,2,3,1,254.520221,283.199748,B,C,D,B,A,B,C,A,A,B
2017,3,33,3304755,2,3,1,208.372477,145.017984,B,E,E,A,A,A,A,C,A,C
2017,3,35,3518800,2,3,1,216.439027,264.092955,B,C,D,A,A,C,A,A,B,B
2017,1,15,1508100,2,3,1,197.38377500000001,186.417822,B,A,D,B,A,B,C,D,C,C
2017,2,21,2111532,2,3,1,166.043751,198.671209,B,C,C,A,A,A,A,A,D,C
2017,4,41,4104303,2,3,1,273.872921,280.984791,B,A,C,B,A,A,A,A,B,A
2017,2,23,2304400,1,3,1,320.311998,269.840531,A,C,C,B,A,B,A,D,A,B
2017,2,22,2200277,2,3,1,233.859659,251.647243,A,C,C,B,A,A,A,D,C,C
2017,4,41,4106902,1,3,1,186.369455,197.866248,A,C,D,A,A,C,B,C,A,A
2017,3,33,3304557,1,3,1,236.753988,249.89446,B,C,C,B,A,B,B,A,B,B
2017,4,41,4104907,2,3,2,213.937733,244.340439,A,A,C,A,A,B,C,A,B,B
2017,3,35,3527603,2,3,1,268.677452,307.511178,A,C,C,B,A,A,A,B,A,B
2017,4,43,4322509,2,2,1,226.575985,256.235109,B,C,D,D,A,A,C,B,A,A
2017,3,31,3147105,2,3,1,229.459297,248.82714000000001,B,C,D,A,A,A,B,D,A,A
2017,3,31,3170701,2,3,1,253.309709,268.474579,B,F,D,B,A,A,A,A,A,B
2017,2,29,2929206,2,3,1,180.104954,153.472649,A,C,D,A,A,A,A,B,E,A
2017,2,25,2514206,2,3,1,152.531167,185.77942,B,B,D,A,A,B,C,D,A,C
2017,3,35,3550308,1,2,1,234.747378,206.95272,B,A,C,B,A,B,A,D,A,C
2017,3,33,3304557,1,3,1,255.155227,219.71685,A,B,C,B,A,B,A,D,E,B
2017,3,35,3550308,1,3,1,292.711215,259.31159,A,C,C,B,A,B,A,B,A,A
2017,4,43,4322400,2,2,1,176.15151,208.293576,B,A,C,B, ,A,A,D,A,C
2017,2,29,2920205,2,3,2,203.231385,250.204997,A,E,C,B,A,B,A,E,A,C
2017,5,53,5300108,1,2,1,152.283082,145.613069,A,C,D,B,A,B,A,B,E,C
2017,3,35,3513801,2,2,1,253.088564,280.876415,A,A,D,C,A,A,A,D,B,B
2017,5,52,5200175,2,2,2,125.537127,151.766032,B,A,H,A,B,B,B,D,B,A
2017,3,35,3544608,2,3,1,234.996951,280.594495,A,A,D,C,A,A,A,A,B,A
2017,3,35,3514502,2,3,1,224.700222,179.022876,A,C,C,B,A,A,B,D,E,C
2017,2,21,2107902,2,3,2,182.596992,155.716111,B,C,D,A,A,B,B,B,A,B
2017,2,21,2100709,2,3,2,123.127013,178.297394,A,A,D, ,B,A, , , ,A
2017,3,35,3518800,2,3,1,206.612575,214.019634,B,B,C,D,A,A,B,A,B,B
2017,3,35,3523107,2,3,1,237.806657,203.063731,A,C,D,B,A,C,A,B,A,B
2017,3,33,3304557,1,3,1,209.898508,199.903579,B,D,D,B,A,A,B,D,E,B
2017,1,17,1717503,2,2,1,297.01274,193.279053,A,E,D,B,A,A, ,A,A,B
2017,2,25,2506004,2,3,1,231.874865,217.835962,A,C,C,A,A,A,A,A,E,A
2017,2,22,2202307,2,3,2,138.448973,154.317405,B,C,E,A,A,B,C,A,A,B
2017,2,27,2702306,2,3,2,210.75835,169.570701,A,C,D,A,A,B,B,A,C,A
2017,2,21,2100832,2,3,1,224.567337,245.839136,A,C,C,A,A,A,A,C, ,B
2017,3,35,3550308,1,3,1,219.816085,244.170415,A,A,D,B,A,A,A,D,A,B
2017,1,15,1507458,2,3,1,194.266593,190.231803,A,A,E,A,B,A,A,C,C,A
2017,1,15,1504703,2,3,2,121.353833,153.76055,B,B, ,A,A,A,C,A,D,A
2017,4,42,4215703,2,3,1,155.696501,191.43673,A,A,C,B,A,C,A,D,B,A
2017,3,35,3540705,2,3,1,204.441786,183.781884,A,A,C,A,A,A,A,A,B,B
2017,3,31,3148707,2,3,1,238.321615,247.28753,B,C,C,B,A,B,A,D,E,C
2017,4,43,4318507,2,3,1,271.985918,263.136526,B,A,D,A,A,A,A,B,A,B
2017,4,41,4104808,2,3,1,298.664108,292.891254,B,A,C,B,A,A,A,D,E,A
2017,2,27,2702405,2,3,1,187.538702,232.928847,A,D,D,A,A,B,A,B,A,B
2017,5,51,5107040,2,2,1,271.032362,209.413659,B,B,D,C,C,A,B,B,B,B
2017,3,35,3534401,2,3,1,193.496112,191.788572,B,A,C,B,A,C,A,D,B,C
2017,1,15,1501709,2,3,1,156.798203,155.79844,B,A,D,C,A,B,A,A,D,A
2017,2,26,2611101,2,3,2,192.296565,175.915151,B,D,C,A,A,B,A,A,A,C
2017,4,42,4215000,2,3,1,225.270163,225.981821,B,C,D,B,A,A,A,A,A,B
2017,3,35,3525904,2,3,1,171.890314,149.028147,A,C,C,D,B,C,A,D,E,B
2017,2,29,2925303,2,3,2,203.719292,194.381138,A,C,D, ,A,A,C,D,E,C
2017,4,41,4101804,2,3,1,251.151206,220.789815,B, ,D,C,A,A,B,D,B,A
2017,5,52,5201108,2,3,1,165.139008,173.931309,A,A,D,E,A,A,A,A,A,B
2017,3,35,3549805,2,3,1,253.346236,311.905488,B,A,C,A,A,C,B,C,B,B
